x_min,x_max,y_min,y_max,r,g,b
35.0,36.0,-13.0,-12.0,0,0,0
35.0,36.0,-14.0,-13.0,0,0,0
35.0,36.0,-15.0,-14.0,0,0,0
35.0,36.0,-16.0,-15.0,0,0,0
35.0,36.0,-17.0,-16.0,0,0,0
35.0,36.0,-18.0,-17.0,0,0,0
35.0,36.0,-19.0,-18.0,0,0,0
35.0,36.0,-20.0,-19.0,0,0,0
35.0,36.0,-21.0,-20.0,0,0,0
35.0,36.0,-22.0,-21.0,0,0,0
35.0,36.0,-23.0,-22.0,0,0,0
35.0,36.0,-24.0,-23.0,0,0,0
35.0,36.0,-25.0,-24.0,0,0,0
35.0,36.0,-26.0,-25.0,0,0,0
35.0,36.0,-27.0,-26.0,0,0,0
35.0,36.0,-28.0,-27.0,0,0,0
35.0,36.0,-29.0,-28.0,0,0,0
35.0,36.0,-30.0,-29.0,0,0,0
36.0,37.0,19.0,20.0,0,0,0
36.0,37.0,18.0,19.0,0,0,0
36.0,37.0,17.0,18.0,0,0,0
36.0,37.0,16.0,17.0,0,0,0
36.0,37.0,15.0,16.0,0,0,0
36.0,37.0,14.0,15.0,0,0,0
36.0,37.0,13.0,14.0,0,0,0
36.0,37.0,12.0,13.0,0,0,0
36.0,37.0,11.0,12.0,0,0,0
36.0,37.0,10.0,11.0,0,0,0
36.0,37.0,9.0,10.0,0,0,0
36.0,37.0,8.0,9.0,0,0,0
36.0,37.0,7.0,8.0,0,0,0
36.0,37.0,6.0,7.0,0,0,0
36.0,37.0,5.0,6.0,0,0,0
36.0,37.0,4.0,5.0,0,0,0
36.0,37.0,3.0,4.0,0,0,0
36.0,37.0,2.0,3.0,0,0,209
36.0,37.0,1.0,2.0,0,0,102
36.0,37.0,0.0,1.0,0,0,5
36.0,37.0,-1.0,0.0,0,0,0
36.0,37.0,-2.0,-1.0,0,0,0
36.0,37.0,-3.0,-2.0,0,0,0
36.0,37.0,-4.0,-3.0,0,0,0
36.0,37.0,-5.0,-4.0,0,0,0
36.0,37.0,-6.0,-5.0,0,0,0
36.0,37.0,-7.0,-6.0,0,0,0
36.0,37.0,-8.0,-7.0,0,0,0
36.0,37.0,-9.0,-8.0,0,0,197
36.0,37.0,-10.0,-9.0,0,0,113
36.0,37.0,-11.0,-10.0,0,0,0
36.0,37.0,-12.0,-11.0,0,0,0
36.0,37.0,-13.0,-12.0,0,0,0
36.0,37.0,-14.0,-13.0,0,0,0
36.0,37.0,-15.0,-14.0,0,0,0
36.0,37.0,-16.0,-15.0,0,0,0
36.0,37.0,-17.0,-16.0,0,0,0
36.0,37.0,-18.0,-17.0,0,0,0
36.0,37.0,-19.0,-18.0,0,0,0
36.0,37.0,-20.0,-19.0,0,0,0
36.0,37.0,-21.0,-20.0,0,0,0
36.0,37.0,-22.0,-21.0,0,0,0
36.0,37.0,-23.0,-22.0,0,0,0
36.0,37.0,-24.0,-23.0,0,0,0
36.0,37.0,-25.0,-24.0,0,0,0
36.0,37.0,-26.0,-25.0,0,0,0
36.0,37.0,-27.0,-26.0,0,0,0
36.0,37.0,-28.0,-27.0,0,0,0
36.0,37.0,-29.0,-28.0,0,0,0
36.0,37.0,-30.0,-29.0,0,0,0
